08/07/2016 - 09:32:27 PM	Darth Tom(Darth) said 'you dead'
08/07/2016 - 09:32:33 PM	SKT REG COMM Sloth(Shock Trooper REG Commander) entered 'discs_request'
08/07/2016 - 09:32:33 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:32:34 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:32:34 PM	[KILL] SKT REG COMM Sloth(Shock Trooper REG Commander) killed himself
08/07/2016 - 09:32:34 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:32:37 PM	Darth Tom(Darth) said 'hahaha'
08/07/2016 - 09:32:38 PM	Darth Tom(Darth) said 'ff'
08/07/2016 - 09:32:40 PM	Darth Tom(Darth) said 'ffs'
08/07/2016 - 09:32:43 PM	SKT REG COMM Sloth(Shock Trooper REG Commander) entered 'discs_request'
08/07/2016 - 09:32:43 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:32:44 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:32:44 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:32:47 PM	SKT REG COMM Sloth(Recruit) changed his team from 'Shock Trooper REG Commander' to 'Recruit'
08/07/2016 - 09:32:53 PM	Darth Tom(Darth) said '/recuit'
08/07/2016 - 09:32:53 PM	SKT REG COMM Sloth(Recruit) entered 'discs_request'
08/07/2016 - 09:32:53 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:32:54 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:32:54 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:33:03 PM	Ethan(AdminOnDuty) said '// brb'
08/07/2016 - 09:33:03 PM	SKT REG COMM Sloth(Recruit) entered 'discs_request'
08/07/2016 - 09:33:03 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:33:04 PM	Ethan(AdminOnDuty) used ULX command ' noclip'
08/07/2016 - 09:33:04 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:33:04 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:33:05 PM	Darth Tom(Darth) said 'ffs'
08/07/2016 - 09:33:07 PM	Darth Tom(Darth) said '@help me '
08/07/2016 - 09:33:07 PM	Darth Tom(Darth) used ULX command ' asay help me'
08/07/2016 - 09:33:08 PM	Ethan(AdminOnDuty) said '!admin'
08/07/2016 - 09:33:08 PM	Ethan(AdminOnDuty) used ULX command ' administrate'
08/07/2016 - 09:33:09 PM	Darth Tom(Darth) said '@ffs'
08/07/2016 - 09:33:09 PM	Darth Tom(Darth) used ULX command ' asay ffs'
08/07/2016 - 09:33:13 PM	SKT REG COMM Sloth(Recruit) entered 'discs_request'
08/07/2016 - 09:33:13 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:33:14 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:33:14 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:33:23 PM	[HURT] Darth Tom(Darth) hurt DARTH VADER(Darth Vader) with 100 damage using weapon_lightsaber
08/07/2016 - 09:33:23 PM	[KILL] Darth Tom(Darth) killed SKT REG COMM Sloth(Recruit) with 100 damage using weapon_lightsaber
08/07/2016 - 09:33:23 PM	Darth Tom(Darth) entered 'rb655_select_force'
